linea,estacion,anio,mes,afluencia
Linea 4,Bondojito,2024,05,160187
Linea 4,Bondojito,2024,06,144849
Linea 4,Bondojito,2024,07,150214
Linea 4,Bondojito,2024,08,166200
Linea 4,Bondojito,2024,09,148194
Linea 4,Bondojito,2024,10,166993
Linea 4,Bondojito,2024,11,148196
Linea 4,Bondojito,2024,12,153498
Linea 4,Bondojito,2025,01,137770
Linea 4,Bondojito,2025,02,128326
Linea 4,Bondojito,2025,03,148765
Linea 4,Bondojito,2025,04,141413
Linea 4,Bondojito,2025,05,153215
Linea 4,Bondojito,2025,06,147583
Linea 4,Bondojito,2025,07,151222
Linea 4,Bondojito,2025,08,151511
Linea 4,Bondojito,2025,09,150949
Linea 4,Bondojito,2025,10,181099
Linea 4,Bondojito,2025,11,193695
Linea 4,Bondojito,2025,12,175236
Linea 4,Bondojito,2026,01,153136
Linea 4,Bondojito,2026,02,144478
Linea 4,Bondojito,2026,03,156884
Linea 4,Bondojito,2026,04,147399
Linea 4,Bondojito,2026,05,159185
Linea 4,Bondojito,2026,06,155175
Linea 4,Bondojito,2026,07,152494
Linea 4,Canal del Norte,2010,01,221441
Linea 4,Canal del Norte,2010,02,243067
Linea 4,Canal del Norte,2010,03,259006
Linea 4,Canal del Norte,2010,04,257748
Linea 4,Canal del Norte,2010,05,259616
Linea 4,Canal del Norte,2010,06,256950
Linea 4,Canal del Norte,2010,07,237915
Linea 4,Canal del Norte,2010,08,301245
Linea 4,Canal del Norte,2010,09,267074
Linea 4,Canal del Norte,2010,10,281885
Linea 4,Canal del Norte,2010,11,263335
Linea 4,Canal del Norte,2010,12,308617
Linea 4,Canal del Norte,2011,01,236658
Linea 4,Canal del Norte,2011,02,249164
Linea 4,Canal del Norte,2011,03,271619
Linea 4,Canal del Norte,2011,04,238429
Linea 4,Canal del Norte,2011,05,265437
Linea 4,Canal del Norte,2011,06,252272
Linea 4,Canal del Norte,2011,07,247640
Linea 4,Canal del Norte,2011,08,304332
Linea 4,Canal del Norte,2011,09,279424
Linea 4,Canal del Norte,2011,10,302306
Linea 4,Canal del Norte,2011,11,284111
Linea 4,Canal del Norte,2011,12,308010
Linea 4,Canal del Norte,2012,01,245064
Linea 4,Canal del Norte,2012,02,247931
Linea 4,Canal del Norte,2012,03,265554
Linea 4,Canal del Norte,2012,04,233284
Linea 4,Canal del Norte,2012,05,261488
Linea 4,Canal del Norte,2012,06,242589
Linea 4,Canal del Norte,2012,07,248091
Linea 4,Canal del Norte,2012,08,294985
Linea 4,Canal del Norte,2012,09,272843
Linea 4,Canal del Norte,2012,10,291677
Linea 4,Canal del Norte,2012,11,273062
Linea 4,Canal del Norte,2012,12,293739
Linea 4,Canal del Norte,2013,01,257676
Linea 4,Canal del Norte,2013,02,242571
Linea 4,Canal del Norte,2013,03,257749
Linea 4,Canal del Norte,2013,04,277866
Linea 4,Canal del Norte,2013,05,281830
Linea 4,Canal del Norte,2013,06,258546
Linea 4,Canal del Norte,2013,07,257686
Linea 4,Canal del Norte,2013,08,330877
Linea 4,Canal del Norte,2013,09,297909
Linea 4,Canal del Norte,2013,10,311382
Linea 4,Canal del Norte,2013,11,309250
Linea 4,Canal del Norte,2013,12,325232
Linea 4,Canal del Norte,2014,01,273972
Linea 4,Canal del Norte,2014,02,262092
Linea 4,Canal del Norte,2014,03,290115
Linea 4,Canal del Norte,2014,04,259713
Linea 4,Canal del Norte,2014,05,284895
Linea 4,Canal del Norte,2014,06,258043
Linea 4,Canal del Norte,2014,07,259797
Linea 4,Canal del Norte,2014,08,311560
Linea 4,Canal del Norte,2014,09,276840
Linea 4,Canal del Norte,2014,10,267642
Linea 4,Canal del Norte,2014,11,258813
Linea 4,Canal del Norte,2014,12,302373
Linea 4,Canal del Norte,2015,01,281789
Linea 4,Canal del Norte,2015,02,261532
Linea 4,Canal del Norte,2015,03,275780
Linea 4,Canal del Norte,2015,04,255300
Linea 4,Canal del Norte,2015,05,282624
Linea 4,Canal del Norte,2015,06,280460
Linea 4,Canal del Norte,2015,07,275840
Linea 4,Canal del Norte,2015,08,274297
Linea 4,Canal del Norte,2015,09,280355
Linea 4,Canal del Norte,2015,10,300458
Linea 4,Canal del Norte,2015,11,276392
Linea 4,Canal del Norte,2015,12,321330
Linea 4,Canal del Norte,2016,01,259021
Linea 4,Canal del Norte,2016,02,258938
Linea 4,Canal del Norte,2016,03,234777
Linea 4,Canal del Norte,2016,04,272124
Linea 4,Canal del Norte,2016,05,250546
Linea 4,Canal del Norte,2016,06,271220
Linea 4,Canal del Norte,2016,07,243000
Linea 4,Canal del Norte,2016,08,292255
Linea 4,Canal del Norte,2016,09,273684
Linea 4,Canal del Norte,2016,10,291367
Linea 4,Canal del Norte,2016,11,284132
Linea 4,Canal del Norte,2016,12,321597
Linea 4,Canal del Norte,2017,01,255472
Linea 4,Canal del Norte,2017,02,254848
Linea 4,Canal del Norte,2017,03,287390
Linea 4,Canal del Norte,2017,04,248318
Linea 4,Canal del Norte,2017,05,275569
Linea 4,Canal del Norte,2017,06,267565
Linea 4,Canal del Norte,2017,07,254920
Linea 4,Canal del Norte,2017,08,302188
Linea 4,Canal del Norte,2017,09,194651
Linea 4,Canal del Norte,2017,10,293592
Linea 4,Canal del Norte,2017,11,286643
Linea 4,Canal del Norte,2017,12,318678
Linea 4,Canal del Norte,2018,01,252373
Linea 4,Canal del Norte,2018,02,257032
Linea 4,Canal del Norte,2018,03,233938
Linea 4,Canal del Norte,2018,04,269587
Linea 4,Canal del Norte,2018,05,273787
Linea 4,Canal del Norte,2018,06,263142
Linea 4,Canal del Norte,2018,07,242778
Linea 4,Canal del Norte,2018,08,309872
Linea 4,Canal del Norte,2018,09,279528
Linea 4,Canal del Norte,2018,10,296311
Linea 4,Canal del Norte,2018,11,283151
Linea 4,Canal del Norte,2018,12,304355
Linea 4,Canal del Norte,2019,01,276503
Linea 4,Canal del Norte,2019,02,248804
Linea 4,Canal del Norte,2019,03,279909
Linea 4,Canal del Norte,2019,04,238521
Linea 4,Canal del Norte,2019,05,283090
Linea 4,Canal del Norte,2019,06,256940
Linea 4,Canal del Norte,2019,07,262361
Linea 4,Canal del Norte,2019,08,305870
Linea 4,Canal del Norte,2019,09,275627
Linea 4,Canal del Norte,2019,10,285129
Linea 4,Canal del Norte,2019,11,294852
Linea 4,Canal del Norte,2019,12,295546
Linea 4,Canal del Norte,2020,01,250181
Linea 4,Canal del Norte,2020,02,264017
Linea 4,Canal del Norte,2020,03,219681
Linea 4,Canal del Norte,2020,04,49028
Linea 4,Canal del Norte,2020,05,0
Linea 4,Canal del Norte,2020,06,47718
Linea 4,Canal del Norte,2020,07,128910
Linea 4,Canal del Norte,2020,08,145955
Linea 4,Canal del Norte,2020,09,142562
Linea 4,Canal del Norte,2020,10,151274
Linea 4,Canal del Norte,2020,11,156714
Linea 4,Canal del Norte,2020,12,172677
Linea 4,Canal del Norte,2021,01,105267
Linea 4,Canal del Norte,2021,02,119502
Linea 4,Canal del Norte,2021,03,141747
Linea 4,Canal del Norte,2021,04,127053
Linea 4,Canal del Norte,2021,05,129671
Linea 4,Canal del Norte,2021,06,112630
Linea 4,Canal del Norte,2021,07,149747
Linea 4,Canal del Norte,2021,08,130111
Linea 4,Canal del Norte,2021,09,146092
Linea 4,Canal del Norte,2021,10,169999
Linea 4,Canal del Norte,2021,11,173827
Linea 4,Canal del Norte,2021,12,209141
Linea 4,Canal del Norte,2022,01,153473
Linea 4,Canal del Norte,2022,02,177656
Linea 4,Canal del Norte,2022,03,200680
Linea 4,Canal del Norte,2022,04,180428
Linea 4,Canal del Norte,2022,05,202316
Linea 4,Canal del Norte,2022,06,194877
Linea 4,Canal del Norte,2022,07,174307
Linea 4,Canal del Norte,2022,08,203094
Linea 4,Canal del Norte,2022,09,207885
Linea 4,Canal del Norte,2022,10,228599
Linea 4,Canal del Norte,2022,11,213781
Linea 4,Canal del Norte,2022,12,240304
Linea 4,Canal del Norte,2023,01,190637
Linea 4,Canal del Norte,2023,02,195914
Linea 4,Canal del Norte,2023,03,216475
Linea 4,Canal del Norte,2023,04,183767
Linea 4,Canal del Norte,2023,05,203714
Linea 4,Canal del Norte,2023,06,191198
Linea 4,Canal del Norte,2023,07,178960
Linea 4,Canal del Norte,2023,08,193448
Linea 4,Canal del Norte,2023,09,217162
Linea 4,Canal del Norte,2023,10,216569
Linea 4,Canal del Norte,2023,11,204932
Linea 4,Canal del Norte,2023,12,240697
Linea 4,Canal del Norte,2024,01,160153
Linea 4,Canal del Norte,2024,02,189536
Linea 4,Canal del Norte,2024,03,189321
Linea 4,Canal del Norte,2024,04,175407
Linea 4,Canal del Norte,2024,05,205384
Linea 4,Canal del Norte,2024,06,195569
Linea 4,Canal del Norte,2024,07,183836
Linea 4,Canal del Norte,2024,08,209217
Linea 4,Canal del Norte,2024,09,212319
Linea 4,Canal del Norte,2024,10,226885
Linea 4,Canal del Norte,2024,11,217415
Linea 4,Canal del Norte,2024,12,230808
Linea 4,Canal del Norte,2025,01,185166
Linea 4,Canal del Norte,2025,02,185161
Linea 4,Canal del Norte,2025,03,209326
Linea 4,Canal del Norte,2025,04,182448
Linea 4,Canal del Norte,2025,05,195176
Linea 4,Canal del Norte,2025,06,196685
Linea 4,Canal del Norte,2025,07,183884
Linea 4,Canal del Norte,2025,08,179523
Linea 4,Canal del Norte,2025,09,209084
Linea 4,Canal del Norte,2025,10,222862
Linea 4,Canal del Norte,2025,11,260425
Linea 4,Canal del Norte,2025,12,239382
Linea 4,Canal del Norte,2026,01,195278
Linea 4,Canal del Norte,2026,02,190576
Linea 4,Canal del Norte,2026,03,178679
Linea 4,Canal del Norte,2026,04,165812
Linea 4,Canal del Norte,2026,05,167985
Linea 4,Canal del Norte,2026,06,173390
Linea 4,Canal del Norte,2026,07,182175
Linea 4,Candelaria,2010,01,176945
Linea 4,Candelaria,2010,02,196143
Linea 4,Candelaria,2010,03,206091
Linea 4,Candelaria,2010,04,206186
Linea 4,Candelaria,2010,05,206893
Linea 4,Candelaria,2010,06,212903
Linea 4,Candelaria,2010,07,210566
Linea 4,Candelaria,2010,08,228353
Linea 4,Candelaria,2010,09,222734
Linea 4,Candelaria,2010,10,250029
Linea 4,Candelaria,2010,11,236680
Linea 4,Candelaria,2010,12,248178
Linea 4,Candelaria,2011,01,158360
Linea 4,Candelaria,2011,02,204864
Linea 4,Candelaria,2011,03,230725
Linea 4,Candelaria,2011,04,200442
Linea 4,Candelaria,2011,05,215437
Linea 4,Candelaria,2011,06,213808
Linea 4,Candelaria,2011,07,209230
Linea 4,Candelaria,2011,08,220760
Linea 4,Candelaria,2011,09,222382
Linea 4,Candelaria,2011,10,255587
Linea 4,Candelaria,2011,11,245455
Linea 4,Candelaria,2011,12,245878
Linea 4,Candelaria,2012,01,206488
Linea 4,Candelaria,2012,02,211829
Linea 4,Candelaria,2012,03,182461
Linea 4,Candelaria,2012,04,162126
Linea 4,Candelaria,2012,05,172297
Linea 4,Candelaria,2012,06,165982
Linea 4,Candelaria,2012,07,176342
Linea 4,Candelaria,2012,08,191991
Linea 4,Candelaria,2012,09,193123
Linea 4,Candelaria,2012,10,198905
Linea 4,Candelaria,2012,11,185130
Linea 4,Candelaria,2012,12,209285
Linea 4,Candelaria,2013,01,198830
Linea 4,Candelaria,2013,02,196304
Linea 4,Candelaria,2013,03,211225
Linea 4,Candelaria,2013,04,222023
Linea 4,Candelaria,2013,05,226385
Linea 4,Candelaria,2013,06,221658
Linea 4,Candelaria,2013,07,221891
Linea 4,Candelaria,2013,08,233523
Linea 4,Candelaria,2013,09,216621
Linea 4,Candelaria,2013,10,260524
Linea 4,Candelaria,2013,11,247887
Linea 4,Candelaria,2013,12,243754
Linea 4,Candelaria,2014,01,214071
Linea 4,Candelaria,2014,02,208908
Linea 4,Candelaria,2014,03,229951
Linea 4,Candelaria,2014,04,211510
Linea 4,Candelaria,2014,05,226264
Linea 4,Candelaria,2014,06,219792
Linea 4,Candelaria,2014,07,227380
Linea 4,Candelaria,2014,08,234912
Linea 4,Candelaria,2014,09,229073
Linea 4,Candelaria,2014,10,247320
Linea 4,Candelaria,2014,11,226533
Linea 4,Candelaria,2014,12,241927
Linea 4,Candelaria,2015,01,223335
Linea 4,Candelaria,2015,02,215814
Linea 4,Candelaria,2015,03,228538
Linea 4,Candelaria,2015,04,214389
Linea 4,Candelaria,2015,05,222865
Linea 4,Candelaria,2015,06,222978
Linea 4,Candelaria,2015,07,225659
Linea 4,Candelaria,2015,08,231118
Linea 4,Candelaria,2015,09,229833
Linea 4,Candelaria,2015,10,257392
Linea 4,Candelaria,2015,11,234896
Linea 4,Candelaria,2015,12,254025
Linea 4,Candelaria,2016,01,219121
Linea 4,Candelaria,2016,02,220270
Linea 4,Candelaria,2016,03,192207
Linea 4,Candelaria,2016,04,238525
Linea 4,Candelaria,2016,05,227919
Linea 4,Candelaria,2016,06,224149
Linea 4,Candelaria,2016,07,209512
Linea 4,Candelaria,2016,08,228387
Linea 4,Candelaria,2016,09,236150
Linea 4,Candelaria,2016,10,258390
Linea 4,Candelaria,2016,11,237880
Linea 4,Candelaria,2016,12,244970
Linea 4,Candelaria,2017,01,226185
Linea 4,Candelaria,2017,02,221077
Linea 4,Candelaria,2017,03,243966
Linea 4,Candelaria,2017,04,213915
Linea 4,Candelaria,2017,05,229259
Linea 4,Candelaria,2017,06,230352
Linea 4,Candelaria,2017,07,226907
Linea 4,Candelaria,2017,08,239296
Linea 4,Candelaria,2017,09,164592
Linea 4,Candelaria,2017,10,257113
Linea 4,Candelaria,2017,11,250108
Linea 4,Candelaria,2017,12,257399
Linea 4,Candelaria,2018,01,232627
Linea 4,Candelaria,2018,02,226306
Linea 4,Candelaria,2018,03,231343
Linea 4,Candelaria,2018,04,234944
Linea 4,Candelaria,2018,05,241785
Linea 4,Candelaria,2018,06,228527
Linea 4,Candelaria,2018,07,222575
Linea 4,Candelaria,2018,08,245272
Linea 4,Candelaria,2018,09,244471
Linea 4,Candelaria,2018,10,264824
Linea 4,Candelaria,2018,11,238610
Linea 4,Candelaria,2018,12,252115
Linea 4,Candelaria,2019,01,239214
Linea 4,Candelaria,2019,02,238414
Linea 4,Candelaria,2019,03,243026
Linea 4,Candelaria,2019,04,222344
Linea 4,Candelaria,2019,05,262778
Linea 4,Candelaria,2019,06,241944
Linea 4,Candelaria,2019,07,241852
Linea 4,Candelaria,2019,08,260672
Linea 4,Candelaria,2019,09,246987
Linea 4,Candelaria,2019,10,275277
Linea 4,Candelaria,2019,11,217748
Linea 4,Candelaria,2019,12,262891
Linea 4,Candelaria,2020,01,250414
Linea 4,Candelaria,2020,02,250267
Linea 4,Candelaria,2020,03,217887
Linea 4,Candelaria,2020,04,106732
Linea 4,Candelaria,2020,05,81657
Linea 4,Candelaria,2020,06,56914
Linea 4,Candelaria,2020,07,72685
Linea 4,Candelaria,2020,08,104200
Linea 4,Candelaria,2020,09,93508
Linea 4,Candelaria,2020,10,122477
Linea 4,Candelaria,2020,11,145964
Linea 4,Candelaria,2020,12,157081
Linea 4,Candelaria,2021,01,146482
Linea 4,Candelaria,2021,02,117592
Linea 4,Candelaria,2021,03,145588
Linea 4,Candelaria,2021,04,139681
Linea 4,Candelaria,2021,05,146816
Linea 4,Candelaria,2021,06,140864
Linea 4,Candelaria,2021,07,167890
Linea 4,Candelaria,2021,08,159866
Linea 4,Candelaria,2021,09,164367
Linea 4,Candelaria,2021,10,190815
Linea 4,Candelaria,2021,11,182243
Linea 4,Candelaria,2021,12,210077
Linea 4,Candelaria,2022,01,149358
Linea 4,Candelaria,2022,02,156395
Linea 4,Candelaria,2022,03,194634
Linea 4,Candelaria,2022,04,180312
Linea 4,Candelaria,2022,05,188306
Linea 4,Candelaria,2022,06,189553
Linea 4,Candelaria,2022,07,320944
Linea 4,Candelaria,2022,08,435420
Linea 4,Candelaria,2022,09,415186
Linea 4,Candelaria,2022,10,354649
Linea 4,Candelaria,2022,11,291144
Linea 4,Candelaria,2022,12,354065
Linea 4,Candelaria,2023,01,298634
Linea 4,Candelaria,2023,02,266787
Linea 4,Candelaria,2023,03,455518
Linea 4,Candelaria,2023,04,409228
Linea 4,Candelaria,2023,05,436489
Linea 4,Candelaria,2023,06,416541
Linea 4,Candelaria,2023,07,437876
Linea 4,Candelaria,2023,08,456761
Linea 4,Candelaria,2023,09,440714
Linea 4,Candelaria,2023,10,387813
Linea 4,Candelaria,2023,11,265076
Linea 4,Candelaria,2023,12,231078
Linea 4,Candelaria,2024,01,237046
Linea 4,Candelaria,2024,02,260145
Linea 4,Candelaria,2024,03,221498
Linea 4,Candelaria,2024,04,220034
Linea 4,Candelaria,2024,05,275544
Linea 4,Candelaria,2024,06,263915
Linea 4,Candelaria,2024,07,267314
Linea 4,Candelaria,2024,08,240114
Linea 4,Candelaria,2024,09,253063
Linea 4,Candelaria,2024,10,270658
Linea 4,Candelaria,2024,11,260081
Linea 4,Candelaria,2024,12,270384
Linea 4,Candelaria,2025,01,232414
Linea 4,Candelaria,2025,02,219436
Linea 4,Candelaria,2025,03,241897
Linea 4,Candelaria,2025,04,217401
Linea 4,Candelaria,2025,05,229034
Linea 4,Candelaria,2025,06,218992
Linea 4,Candelaria,2025,07,230691
Linea 4,Candelaria,2025,08,231280
Linea 4,Candelaria,2025,09,233208
Linea 4,Candelaria,2025,10,263772
Linea 4,Candelaria,2025,11,305051
Linea 4,Candelaria,2025,12,260064
Linea 4,Candelaria,2026,01,221836
Linea 4,Candelaria,2026,02,209304
Linea 4,Candelaria,2026,03,228859
Linea 4,Candelaria,2026,04,215123
Linea 4,Candelaria,2026,05,222613
Linea 4,Candelaria,2026,06,217335
Linea 4,Candelaria,2026,07,221951
Linea 4,Consulado,2010,01,111515
Linea 4,Consulado,2010,02,113924
Linea 4,Consulado,2010,03,127647
Linea 4,Consulado,2010,04,121635
Linea 4,Consulado,2010,05,126207
Linea 4,Consulado,2010,06,123866
Linea 4,Consulado,2010,07,124511
Linea 4,Consulado,2010,08,133396
Linea 4,Consulado,2010,09,124905
Linea 4,Consulado,2010,10,136893
Linea 4,Consulado,2010,11,126696
Linea 4,Consulado,2010,12,143034
Linea 4,Consulado,2011,01,195683
Linea 4,Consulado,2011,02,134446
Linea 4,Consulado,2011,03,152521
Linea 4,Consulado,2011,04,137245
Linea 4,Consulado,2011,05,152308
Linea 4,Consulado,2011,06,147156
Linea 4,Consulado,2011,07,144092
Linea 4,Consulado,2011,08,148731
Linea 4,Consulado,2011,09,149131
Linea 4,Consulado,2011,10,166620
Linea 4,Consulado,2011,11,159719
Linea 4,Consulado,2011,12,169165
Linea 4,Consulado,2012,01,142180
Linea 4,Consulado,2012,02,136387
Linea 4,Consulado,2012,03,181867
Linea 4,Consulado,2012,04,163682
Linea 4,Consulado,2012,05,179083
Linea 4,Consulado,2012,06,164189
Linea 4,Consulado,2012,07,172834
Linea 4,Consulado,2012,08,182473
Linea 4,Consulado,2012,09,180454
Linea 4,Consulado,2012,10,190965
Linea 4,Consulado,2012,11,126384
Linea 4,Consulado,2012,12,133673
Linea 4,Consulado,2013,01,130641
Linea 4,Consulado,2013,02,120482
Linea 4,Consulado,2013,03,124565
Linea 4,Consulado,2013,04,134312
Linea 4,Consulado,2013,05,139781
Linea 4,Consulado,2013,06,133774
Linea 4,Consulado,2013,07,138119
Linea 4,Consulado,2013,08,145803
Linea 4,Consulado,2013,09,138634
Linea 4,Consulado,2013,10,154631
Linea 4,Consulado,2013,11,150882
Linea 4,Consulado,2013,12,150053
Linea 4,Consulado,2014,01,138409
Linea 4,Consulado,2014,02,128732
Linea 4,Consulado,2014,03,138195
Linea 4,Consulado,2014,04,128473
Linea 4,Consulado,2014,05,136240
Linea 4,Consulado,2014,06,130730
Linea 4,Consulado,2014,07,134583
Linea 4,Consulado,2014,08,136267
Linea 4,Consulado,2014,09,131459
Linea 4,Consulado,2014,10,147229
Linea 4,Consulado,2014,11,137799
Linea 4,Consulado,2014,12,145211
Linea 4,Consulado,2015,01,137511
Linea 4,Consulado,2015,02,127680
Linea 4,Consulado,2015,03,140222
Linea 4,Consulado,2015,04,128123
Linea 4,Consulado,2015,05,135725
Linea 4,Consulado,2015,06,133209
Linea 4,Consulado,2015,07,135219
Linea 4,Consulado,2015,08,136790
Linea 4,Consulado,2015,09,132034
Linea 4,Consulado,2015,10,143667
Linea 4,Consulado,2015,11,133717
Linea 4,Consulado,2015,12,141002
Linea 4,Consulado,2016,01,131345
Linea 4,Consulado,2016,02,129202
Linea 4,Consulado,2016,03,117746
Linea 4,Consulado,2016,04,135317
Linea 4,Consulado,2016,05,134790
Linea 4,Consulado,2016,06,130130
Linea 4,Consulado,2016,07,118588
Linea 4,Consulado,2016,08,135227
Linea 4,Consulado,2016,09,130348
Linea 4,Consulado,2016,10,142308
Linea 4,Consulado,2016,11,137135
Linea 4,Consulado,2016,12,144046
Linea 4,Consulado,2017,01,132319
Linea 4,Consulado,2017,02,126287
Linea 4,Consulado,2017,03,142708
Linea 4,Consulado,2017,04,124210
Linea 4,Consulado,2017,05,135755
Linea 4,Consulado,2017,06,136180
Linea 4,Consulado,2017,07,132285
Linea 4,Consulado,2017,08,135673
Linea 4,Consulado,2017,09,95709
Linea 4,Consulado,2017,10,144009
Linea 4,Consulado,2017,11,139193
Linea 4,Consulado,2017,12,145400
Linea 4,Consulado,2018,01,136879
Linea 4,Consulado,2018,02,128559
Linea 4,Consulado,2018,03,134221
Linea 4,Consulado,2018,04,132985
Linea 4,Consulado,2018,05,136766
Linea 4,Consulado,2018,06,133135
Linea 4,Consulado,2018,07,130146
Linea 4,Consulado,2018,08,140533
Linea 4,Consulado,2018,09,134167
Linea 4,Consulado,2018,10,146261
Linea 4,Consulado,2018,11,132523
Linea 4,Consulado,2018,12,138549
Linea 4,Consulado,2019,01,137809
Linea 4,Consulado,2019,02,127783
Linea 4,Consulado,2019,03,132561
Linea 4,Consulado,2019,04,123600
Linea 4,Consulado,2019,05,140295
Linea 4,Consulado,2019,06,129512
Linea 4,Consulado,2019,07,132109
Linea 4,Consulado,2019,08,140216
Linea 4,Consulado,2019,09,129383
Linea 4,Consulado,2019,10,139714
Linea 4,Consulado,2019,11,141736
Linea 4,Consulado,2019,12,134059
Linea 4,Consulado,2020,01,132836
Linea 4,Consulado,2020,02,127943
Linea 4,Consulado,2020,03,113769
Linea 4,Consulado,2020,04,47111
Linea 4,Consulado,2020,05,62699
Linea 4,Consulado,2020,06,57199
Linea 4,Consulado,2020,07,48145
Linea 4,Consulado,2020,08,54350
Linea 4,Consulado,2020,09,51310
Linea 4,Consulado,2020,10,58235
Linea 4,Consulado,2020,11,66423
Linea 4,Consulado,2020,12,65085
Linea 4,Consulado,2021,01,41758
Linea 4,Consulado,2021,02,43344
Linea 4,Consulado,2021,03,52680
Linea 4,Consulado,2021,04,51431
Linea 4,Consulado,2021,05,57960
Linea 4,Consulado,2021,06,58210
Linea 4,Consulado,2021,07,67252
Linea 4,Consulado,2021,08,67928
Linea 4,Consulado,2021,09,70253
Linea 4,Consulado,2021,10,82800
Linea 4,Consulado,2021,11,82182
Linea 4,Consulado,2021,12,81520
Linea 4,Consulado,2022,01,71471
Linea 4,Consulado,2022,02,76764
Linea 4,Consulado,2022,03,87829
Linea 4,Consulado,2022,04,80281
Linea 4,Consulado,2022,05,86310
Linea 4,Consulado,2022,06,85212
Linea 4,Consulado,2022,07,81414
Linea 4,Consulado,2022,08,88753
Linea 4,Consulado,2022,09,91947
Linea 4,Consulado,2022,10,105933
Linea 4,Consulado,2022,11,97837
Linea 4,Consulado,2022,12,101389
Linea 4,Consulado,2023,01,98462
Linea 4,Consulado,2023,02,86362
Linea 4,Consulado,2023,03,105481
Linea 4,Consulado,2023,04,88018
Linea 4,Consulado,2023,05,96977
Linea 4,Consulado,2023,06,93132
Linea 4,Consulado,2023,07,89951
Linea 4,Consulado,2023,08,93265
Linea 4,Consulado,2023,09,94001
Linea 4,Consulado,2023,10,97972
Linea 4,Consulado,2023,11,90567
Linea 4,Consulado,2023,12,97014
Linea 4,Consulado,2024,01,85344
Linea 4,Consulado,2024,02,81126
Linea 4,Consulado,2024,03,88691
Linea 4,Consulado,2024,04,92946
Linea 4,Consulado,2024,05,95829
Linea 4,Consulado,2024,06,87867
Linea 4,Consulado,2024,07,91701
Linea 4,Consulado,2024,08,142809
Linea 4,Consulado,2024,09,88892
Linea 4,Consulado,2024,10,100260
Linea 4,Consulado,2024,11,93132
Linea 4,Consulado,2024,12,93061
Linea 4,Consulado,2025,01,84035
Linea 4,Consulado,2025,02,79268
Linea 4,Consulado,2025,03,94570
Linea 4,Consulado,2025,04,86597
Linea 4,Consulado,2025,05,93290
Linea 4,Consulado,2025,06,91600
Linea 4,Consulado,2025,07,95722
Linea 4,Consulado,2025,08,97796
Linea 4,Consulado,2025,09,96738
Linea 4,Consulado,2025,10,113088
Linea 4,Consulado,2025,11,122453
Linea 4,Consulado,2025,12,107812
Linea 4,Consulado,2026,01,97556
Linea 4,Consulado,2026,02,92307
